mint,project,num_buy_swaps,num_sell_swaps,num_total_swaps,buy_volume_usd,sell_volume_usd,total_volume_usd,first_activity_time,last_activity_time,lifespan_days,inactivity_status
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,lifinity,2.821209e+06,3.031737e+06,5.852946e+06,6.772362472688227e+08,6.77519932625293e+08,1.3547561798941157e+09,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:59.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,stabble,2.088604e+06,2.346443e+06,4.435047e+06,5.834564798403057e+08,5.835184600975704e+08,1.1669749399378762e+09,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:59.000 UTC,29,0
27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,whirlpool,952825,895849,1.848674e+06,5.798561631547103e+08,5.782989983030013e+08,1.1581551614577117e+09,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:40.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,whirlpool,1.211147e+06,1.194761e+06,2.405908e+06,5.70968110745717e+08,5.740881226079868e+08,1.145056233353704e+09,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:55.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,lifinity,1.92136e+06,2.037067e+06,3.958427e+06,5.476544843444891e+08,5.478601767243004e+08,1.0955146610687895e+09,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:56.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,stabble,2.081256e+06,1.835963e+06,3.917219e+06,5.369412306844556e+08,5.369883677559152e+08,1.0739295984403708e+09,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:53.000 UTC,29,0
So11111111111111111111111111111111111111112,obric,3.112859e+06,2.642491e+06,5.75535e+06,4.7848236407680374e+08,4.7832211682573926e+08,9.568044809025431e+08,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:59.000 UTC,29,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,solfi,1.011965e+06,1.016105e+06,2.02807e+06,4.343804351075379e+08,4.341417553756388e+08,8.685221904831767e+08,2025-06-01 00:00:06.000 UTC,2025-06-30 23:59:47.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,solfi,1.128833e+06,1.206059e+06,2.334892e+06,4.2938065703596765e+08,4.292635524786681e+08,8.586442095146358e+08,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:56.000 UTC,29,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,jupiterz,29211,23144,52355,3.218690555557196e+08,3.1350479207958233e+08,6.35373847635302e+08,2025-06-01 00:01:53.000 UTC,2025-06-30 23:58:13.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,humidifi,491114,518402,1.009516e+06,3.1567340163890314e+08,3.1566017606682795e+08,6.313335777057312e+08,2025-06-13 10:16:54.000 UTC,2025-06-30 23:59:38.000 UTC,17,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,whirlpool,463623,395280,858903,3.130965218555776e+08,3.13072069871995e+08,6.261685917275726e+08,2025-06-01 00:00:17.000 UTC,2025-06-30 23:59:56.000 UTC,29,0
So11111111111111111111111111111111111111112,humidifi,448328,428006,876334,2.951162963523681e+08,2.9508392565839106e+08,5.902002220107591e+08,2025-06-13 10:16:54.000 UTC,2025-06-30 23:59:38.000 UTC,17,0
Ey59PH7Z4BFU4HjyKnyMdWt5GGN76KazTAwQihoUXRnk,meteora,274100,262319,536419,2.891277017717898e+08,2.896806822385956e+08,5.788083840103854e+08,2025-06-01 00:00:06.000 UTC,2025-06-30 23:59:16.000 UTC,29,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,whirlpool,760177,691476,1.451653e+06,2.747247336830075e+08,1.9984782851781145e+08,4.745725622008189e+08,2025-06-01 00:00:06.000 UTC,2025-06-30 23:59:48.000 UTC,29,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,whirlpool,468610,377372,845982,2.1829139549231082e+08,2.175534981350735e+08,4.358448936273843e+08,2025-06-01 00:00:07.000 UTC,2025-06-30 23:59:25.000 UTC,29,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,meteora,536657,530288,1.066945e+06,1.950006287697023e+08,1.9418746027188233e+08,3.891880890415846e+08,2025-06-01 00:00:06.000 UTC,2025-06-30 23:59:26.000 UTC,29,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,meteora,390127,386177,776304,1.886993017728634e+08,1.87693211391712e+08,3.763925131645754e+08,2025-06-01 00:00:08.000 UTC,2025-06-30 23:59:58.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,raydium,1.567884e+06,1.421525e+06,2.989409e+06,1.8303163585684273e+08,1.8214754106693077e+08,3.651791769237735e+08,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:59.000 UTC,29,0
npB9cxTzwUiGt7jk2dXZa52xZve8SgVD6Et9Bpipump,pumpswap,895765,863990,1.759755e+06,1.6733137044297665e+08,1.6708569668651256e+08,3.344170671294892e+08,2025-06-05 01:39:31.000 UTC,2025-06-30 23:58:16.000 UTC,25,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,jupiterz,126797,126304,253101,1.83500412047118e+08,1.4674664023353386e+08,3.3024705228065187e+08,2025-06-01 00:00:05.000 UTC,2025-06-30 23:59:19.000 UTC,29,0
DtR4D9FtVoTX2569gaL837ZgrB6wNjj6tkmnX9Rdk9B2,raydium,250796,220302,471098,1.5389461888625288e+08,1.5149194170384982e+08,3.053865605901027e+08,2025-06-01 00:01:19.000 UTC,2025-06-30 23:59:53.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,phoenix,298276,368635,666911,2.151268845206579e+08,8.183002231140694e+07,2.9695690683206487e+08,2025-06-01 00:00:27.000 UTC,2025-06-30 23:59:49.000 UTC,29,0
So11111111111111111111111111111111111111112,raydium_launchlab,869177,1.198767e+06,2.067944e+06,1.401959954298747e+08,1.505305443688124e+08,2.907265397986871e+08,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:50.000 UTC,29,0
27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,meteora,733860,730722,1.464582e+06,1.3299340260342187e+08,1.2518778437248772e+08,2.581811869759096e+08,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:40.000 UTC,29,0
rCDpCrYepyYffZz7AQhBV1LMJvWo7mps8fWr4Bvpump,pumpswap,430167,424469,854636,1.1309002310528308e+08,1.1292790989719503e+08,2.2601793300247812e+08,2025-06-15 23:24:38.000 UTC,2025-06-30 23:44:04.000 UTC,15,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,whirlpool,428810,441609,870419,1.1160526350056936e+08,1.1146498061415763e+08,2.23070244114727e+08,2025-06-01 00:00:42.000 UTC,2025-06-30 23:59:48.000 UTC,29,0
71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,meteora,292531,304487,597018,1.0636541468854377e+08,1.1143383513584334e+08,2.177992498243871e+08,2025-06-18 22:50:42.000 UTC,2025-06-30 23:59:45.000 UTC,12,0
71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,pumpswap,348642,304502,653144,1.052890591593809e+08,1.047284170066826e+08,2.100174761660635e+08,2025-06-18 22:49:11.000 UTC,2025-06-30 23:58:50.000 UTC,12,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,goonfi,700610,767992,1.468602e+06,1.0457781498783097e+08,1.0462567859711476e+08,2.0920349358494574e+08,2025-06-06 10:44:21.000 UTC,2025-06-30 23:59:51.000 UTC,24,0
So11111111111111111111111111111111111111112,goonfi,767992,700610,1.468602e+06,1.046256785971148e+08,1.0457781498783092e+08,2.0920349358494574e+08,2025-06-06 10:44:21.000 UTC,2025-06-30 23:59:51.000 UTC,24,0
2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,whirlpool,121417,120429,241846,1.0134265582287456e+08,1.0473363862858145e+08,2.06076294451456e+08,2025-06-01 00:00:55.000 UTC,2025-06-30 23:59:22.000 UTC,29,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,solfi,321419,370537,691956,9.835616149176805e+07,9.821326273105595e+07,1.9656942422282398e+08,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:47.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,meteora,709397,801479,1.510876e+06,9.313358424319015e+07,9.474230580917552e+07,1.8787589005236566e+08,2025-06-01 00:00:04.000 UTC,2025-06-30 23:59:51.000 UTC,29,0
KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,whirlpool,664511,664843,1.329354e+06,9.385969579797913e+07,9.351434416142027e+07,1.873740399593994e+08,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:58.000 UTC,29,0
7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,solfi,496225,435667,931892,9.340894992635368e+07,9.333537221378829e+07,1.8674432214014196e+08,2025-06-01 00:00:06.000 UTC,2025-06-24 13:42:51.000 UTC,23,1
J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,whirlpool,286263,282356,568619,9.109291366282372e+07,9.070216825596157e+07,1.8179508191878527e+08,2025-06-01 00:00:40.000 UTC,2025-06-30 23:59:52.000 UTC,29,0
JB2wezZLdzWfnaCfHxLg193RS3Rh51ThiXxEDWQDpump,raydium,334501,295193,629694,9.00099476662891e+07,9.006673867875198e+07,1.800766863450411e+08,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:48.000 UTC,29,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,200692,191502,392194,8.535608439364642e+07,8.490039383244479e+07,1.702564782260912e+08,2025-06-01 00:00:19.000 UTC,2025-06-30 23:56:38.000 UTC,29,0
Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,raydium,183626,182079,365705,8.409143521563913e+07,8.275226008174704e+07,1.6684369529738617e+08,2025-06-01 00:00:20.000 UTC,2025-06-30 23:59:53.000 UTC,29,0
6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,solfi,121929,128682,250611,8.262321056849383e+07,8.260682771456373e+07,1.6523003828305757e+08,2025-06-01 00:00:15.000 UTC,2025-06-30 23:59:43.000 UTC,29,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,meteora,157963,157791,315754,9.804055208906887e+07,6.507577654993703e+07,1.631163286390059e+08,2025-06-01 00:01:57.000 UTC,2025-06-30 23:59:48.000 UTC,29,0
Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,meteora,192576,190406,382982,7.504224211536151e+07,7.463898640960102e+07,1.4968122852496254e+08,2025-06-01 00:00:20.000 UTC,2025-06-30 23:59:53.000 UTC,29,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,solfi,427988,572819,1.000807e+06,7.347098176609562e+07,7.338216670099063e+07,1.4685314846708626e+08,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:57.000 UTC,29,0
AvZZF1YaZDziPY2RCK4oJrRVrbN3mTD9NL24hPeaZeUj,whirlpool,80461,78313,158774,8.234857626975112e+07,6.3550560536820576e+07,1.458991368065717e+08,2025-06-02 11:31:18.000 UTC,2025-06-30 23:59:19.000 UTC,28,0
So11111111111111111111111111111111111111112,phoenix,75035,93364,168399,146.13150871034995,1.4150585695125502e+08,1.4150600308276373e+08,2025-06-01 00:04:32.000 UTC,2025-06-30 23:59:49.000 UTC,29,0
jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,whirlpool,49039,49772,98811,6.855607050676443e+07,6.3728533441801324e+07,1.3228460394856575e+08,2025-06-01 00:01:12.000 UTC,2025-06-30 23:59:11.000 UTC,29,0
JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,meteora,357092,371688,728780,6.034215454922473e+07,6.154454326710275e+07,1.2188669781632748e+08,2025-06-01 00:00:03.000 UTC,2025-06-30 23:59:41.000 UTC,29,0
7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,whirlpool,570085,616239,1.186324e+06,6.0296616448884875e+07,6.102434081117945e+07,1.2132095726006433e+08,2025-06-01 00:00:05.000 UTC,2025-06-30 23:59:55.000 UTC,29,0
6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,meteora,273998,284600,558598,5.843679071638347e+07,6.102637958126601e+07,1.1946317029764947e+08,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:57.000 UTC,29,0
HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,whirlpool,105485,107524,213009,5.8850968701822475e+07,5.7343974032263175e+07,1.1619494273408565e+08,2025-06-01 00:00:51.000 UTC,2025-06-30 23:59:21.000 UTC,29,0
J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,meteora,243158,251090,494248,5.392219310841483e+07,5.2850450771453775e+07,1.067726438798686e+08,2025-06-01 00:01:04.000 UTC,2025-06-30 23:59:08.000 UTC,29,0
ArUyEVWGCzZMtAxcPmNH8nDFZ4kMjxrMbpsQf3NEpump,whirlpool,366797,378860,745657,5.23174625537189e+07,5.229238744571152e+07,1.0460984999943042e+08,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:57.000 UTC,29,0
6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,pumpswap,355584,315325,670909,5.195584828377117e+07,5.193330455925493e+07,1.038891528430261e+08,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:09.000 UTC,29,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,whirlpool,61672,47122,108794,5.374610045615012e+07,4.873632940574232e+07,1.0248242986189243e+08,2025-06-01 00:00:19.000 UTC,2025-06-30 23:54:48.000 UTC,29,0
7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,zerofi,196746,192672,389418,5.001251912332137e+07,5.0036273237286724e+07,1.000487923606081e+08,2025-06-01 00:00:06.000 UTC,2025-06-30 23:59:56.000 UTC,29,0
1zJX5gRnjLgmTpq5sVwkq69mNDQkCemqoasyjaPW6jm,meteora,122026,124262,246288,4.921975985755442e+07,4.999853268952718e+07,9.921829254708159e+07,2025-06-01 00:01:51.000 UTC,2025-06-30 23:51:48.000 UTC,29,0
JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,whirlpool,426256,441107,867363,4.894787479258375e+07,4.958265135631684e+07,9.85305261489006e+07,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:41.000 UTC,29,0
6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,zerofi,55772,55109,110881,4.8452241354340546e+07,4.844716824365381e+07,9.689940959799436e+07,2025-06-01 00:00:15.000 UTC,2025-06-30 23:59:40.000 UTC,29,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,solfi,314056,392058,706114,4.810023650705401e+07,4.8029592901054665e+07,9.612982940810868e+07,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:57.000 UTC,29,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,zerofi,147341,112932,260273,4.56748586322134e+07,4.566028502703145e+07,9.133514365924485e+07,2025-06-01 00:00:07.000 UTC,2025-06-30 23:59:46.000 UTC,29,0
DfvJ7A77k4zjtMEoWNiA52KibZPmB4V1WuZh2PYApump,meteora,91,33799,33890,176026.88341877697,8.908354534014098e+07,8.925957222355977e+07,2025-06-12 16:52:15.000 UTC,2025-06-18 05:32:18.000 UTC,5,1
ZBCNpuD7YMXzTHB2fhGkGi78MNsHGLRXUhRewNRm9RU,meteora,123838,110211,234049,4.4060963025402404e+07,4.496088639724542e+07,8.902184942264783e+07,2025-06-01 00:00:01.000 UTC,2025-06-30 23:58:01.000 UTC,29,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,meteora,124389,112188,236577,4.431799292499254e+07,4.444000876899337e+07,8.875800169398591e+07,2025-06-01 00:01:59.000 UTC,2025-06-30 23:57:32.000 UTC,29,0
vRseBFqTy9QLmmo5qGiwo74AVpdqqMTnxPqWoWMpump,pumpswap,97693,89028,186721,4.288882926577019e+07,4.210660590243234e+07,8.499543516820252e+07,2025-06-09 18:24:08.000 UTC,2025-06-30 23:59:32.000 UTC,21,0
PAWSEt8tsgMFXQVHeSZjn6GsMnCfL4nKtANgaT7vJ96,meteora,142,67548,67690,245066.26955315095,8.378017889164889e+07,8.402524516120204e+07,2025-06-18 15:10:32.000 UTC,2025-06-24 05:21:24.000 UTC,5,1
8ZHE4ow1a2jjxuoMfyExuNamQNALv5ekZhsBn5nMDf5e,raydium,108185,76491,184676,4.263606433315263e+07,4.132093306319724e+07,8.395699739634988e+07,2025-06-25 14:57:19.000 UTC,2025-06-30 23:59:58.000 UTC,5,0
Ai3eKAWjzKMV8wRwd41nVP83yqfbAVJykhvJVPxspump,pumpswap,231923,213360,445283,4.068194892270577e+07,4.108489545059705e+07,8.176684437330282e+07,2025-06-01 00:00:01.000 UTC,2025-06-30 23:58:48.000 UTC,29,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,whirlpool,296930,284344,581274,4.069201885299945e+07,3.9379061795376204e+07,8.007108064837566e+07,2025-06-01 00:00:22.000 UTC,2025-06-30 23:59:34.000 UTC,29,0
EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,solfi,243488,204196,447684,3.9605339979541704e+07,3.9721841667513095e+07,7.932718164705479e+07,2025-06-01 00:00:09.000 UTC,2025-06-30 23:59:46.000 UTC,29,0
8Q8Kmek42mP4fJxjJBDibP5JZok7nXJv7iGeLVPiqmhm,meteora,120,14401,14521,129423.34062749938,7.825152548473811e+07,7.838094882536562e+07,2025-06-20 15:09:03.000 UTC,2025-06-27 15:58:09.000 UTC,7,0
FP2XnGpqP5opNZujB6KPpXYWSAwq7BbTUVUnRij1bonk,raydium,241814,238739,480553,3.850321226094703e+07,3.8261603701200984e+07,7.676481596214801e+07,2025-06-09 17:41:57.000 UTC,2025-06-30 23:59:59.000 UTC,21,0
DQbL4Zw63gb3KegM1vS8JA13vYZKK15BMDtSHo7Dpump,meteora,114,38374,38488,297239.83322354994,7.41876131718258e+07,7.448485300504935e+07,2025-06-12 15:33:49.000 UTC,2025-06-13 10:00:24.000 UTC,0,1
8i42ZVsjEGVhZ6spj4Z5aB36Msh9Vq4nnBaw5kq4pump,meteora,84,35904,35988,219095.3552123499,7.352640337310533e+07,7.374549872831768e+07,2025-06-12 15:35:44.000 UTC,2025-06-13 16:53:42.000 UTC,1,1
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,jupiterz,3258,3617,6875,3.1262148685693208e+07,4.1443710795455925e+07,7.270585948114914e+07,2025-06-01 00:03:36.000 UTC,2025-06-30 23:56:58.000 UTC,29,0
EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,whirlpool,473568,507583,981151,3.595522772444569e+07,3.593583711842888e+07,7.189106484287457e+07,2025-06-01 00:00:09.000 UTC,2025-06-30 23:59:59.000 UTC,29,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,zerofi,224272,246635,470907,3.517976430115694e+07,3.517182936030252e+07,7.035159366145946e+07,2025-06-01 00:00:00.000 UTC,2025-06-30 23:59:57.000 UTC,29,0
hxcxN81ma8m5PMzPuCyysaMJ9wqJenBr811DbX4moon,meteora,129445,124455,253900,3.464552651363034e+07,3.546370614183428e+07,7.010923265546462e+07,2025-06-25 15:54:55.000 UTC,2025-06-30 23:59:52.000 UTC,5,0
USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,stabble,174094,169899,343993,3.4597783605009705e+07,3.452818945822167e+07,6.912597306323138e+07,2025-06-01 00:00:01.000 UTC,2025-06-30 23:59:55.000 UTC,29,0
GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump,pumpswap,228749,227636,456385,3.360649924823326e+07,3.3227697810972676e+07,6.6834197059205934e+07,2025-06-01 00:02:38.000 UTC,2025-06-30 23:57:36.000 UTC,29,0
39zSVsSHFqNhARbVh6n8ZF78nCmhV3gSg8D39xhBNe73,pumpswap,126445,109209,235654,3.3186135929988407e+07,3.3075761237480972e+07,6.626189716746938e+07,2025-06-06 22:10:47.000 UTC,2025-06-30 23:59:57.000 UTC,24,0
4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,raydium,246715,235862,482577,3.269053937145144e+07,3.3237102824896224e+07,6.592764219634767e+07,2025-06-01 00:00:03.000 UTC,2025-06-30 23:59:49.000 UTC,29,0
J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,raydium,189557,182974,372531,3.2858972289276723e+07,3.2535271913119417e+07,6.539424420239614e+07,2025-06-01 00:00:20.000 UTC,2025-06-30 23:59:40.000 UTC,29,0
DFVeSFxNohR5CVuReaXSz6rGuJ62LsKhxFpWsDbbjups,meteora,84604,78853,163457,3.205679861631643e+07,3.189364422951847e+07,6.3950442845834896e+07,2025-06-16 16:37:15.000 UTC,2025-06-30 23:59:45.000 UTC,14,0
7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,184807,186749,371556,3.1683997350901708e+07,3.2061531181875397e+07,6.37455285327771e+07,2025-06-01 00:00:25.000 UTC,2025-06-30 23:59:57.000 UTC,29,0
DtR4D9FtVoTX2569gaL837ZgrB6wNjj6tkmnX9Rdk9B2,meteora,106611,104890,211501,3.1034679787107978e+07,3.203948054528365e+07,6.307416033239163e+07,2025-06-01 17:14:38.000 UTC,2025-06-30 23:57:21.000 UTC,29,0
