mint,project,num_buy_swaps,num_sell_swaps,num_total_swaps,buy_volume_usd,sell_volume_usd,total_volume_usd,first_activity_time,last_activity_time,lifespan_days,inactivity_status
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,lifinity,2.480554e+06,3.024227e+06,5.504781e+06,1.203261670800823e+09,1.2036944802691257e+09,2.4069561510699487e+09,2025-03-01 00:00:05.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,jupiterz,167412,166897,334309,9.947379472923098e+08,8.623882046876135e+08,1.8571261519799232e+09,2025-03-01 00:00:06.000 UTC,2025-03-31 23:59:38.000 UTC,30,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,solfi,640519,1.21673e+06,1.857249e+06,8.207249158080144e+08,8.210667358745005e+08,1.641791651682515e+09,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:58.000 UTC,30,0
So11111111111111111111111111111111111111112,obric,2.956155e+06,2.098186e+06,5.054341e+06,6.237289761239381e+08,6.235181636746335e+08,1.2472471397985716e+09,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,whirlpool,432579,397753,830332,6.161213200908644e+08,6.126190286600511e+08,1.2287403487509155e+09,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:46.000 UTC,30,0
27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,whirlpool,854635,816479,1.671114e+06,4.5783189769027644e+08,4.5553938366932124e+08,9.133712813595977e+08,2025-03-01 00:00:04.000 UTC,2025-03-31 23:59:51.000 UTC,30,0
So11111111111111111111111111111111111111112,jupiterz,117425,117599,235024,4.050306914101145e+08,4.388910907294945e+08,8.439217821396091e+08,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:22.000 UTC,30,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,solfi,471085,438868,909953,4.1203688926161337e+08,4.118399279775077e+08,8.238768172391211e+08,2025-03-01 00:10:00.000 UTC,2025-03-31 23:59:26.000 UTC,30,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,meteora,382481,370638,753119,4.0630791619597757e+08,4.037646797701297e+08,8.100725959661072e+08,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:57.000 UTC,30,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,phoenix,762713,744992,1.507705e+06,5.69396451639621e+08,2.0570837304271087e+08,7.751048246823319e+08,2025-03-01 00:00:01.000 UTC,2025-03-31 23:59:58.000 UTC,30,0
6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,solfi,377539,385295,762834,3.6156916618735945e+08,3.614780792551764e+08,7.230472454425359e+08,2025-03-01 00:00:02.000 UTC,2025-03-31 23:59:46.000 UTC,30,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,whirlpool,544381,506122,1.050503e+06,3.594538983055334e+08,3.560663416518105e+08,7.155202399573439e+08,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,whirlpool,911393,877594,1.788987e+06,3.741843415865635e+08,3.0465047163904846e+08,6.788348132256119e+08,2025-03-01 00:00:07.000 UTC,2025-03-31 23:59:58.000 UTC,30,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,jupiterz,53740,60487,114227,3.154789705522263e+08,3.254349346392805e+08,6.409139051915069e+08,2025-03-01 00:00:26.000 UTC,2025-03-31 23:59:25.000 UTC,30,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,whirlpool,530426,531291,1.061717e+06,2.968306557281562e+08,2.9435472305709225e+08,5.911853787852485e+08,2025-03-01 00:00:04.000 UTC,2025-03-31 23:59:25.000 UTC,30,0
6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,zerofi,239656,241834,481490,2.871067647219674e+08,2.871011218556672e+08,5.742078865776346e+08,2025-03-01 00:00:02.000 UTC,2025-03-31 23:59:39.000 UTC,30,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,whirlpool,514936,527367,1.042303e+06,2.789149253922553e+08,2.802421426637907e+08,5.59157068056046e+08,2025-03-01 00:00:04.000 UTC,2025-03-31 23:59:56.000 UTC,30,0
JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,meteora,987996,1.063543e+06,2.051539e+06,2.5709613710911673e+08,2.7122018815833324e+08,5.2831632526745e+08,2025-03-01 00:00:02.000 UTC,2025-03-31 23:58:36.000 UTC,30,0
27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,meteora,842627,840036,1.682663e+06,2.5130917303715625e+08,2.500123037166526e+08,5.0132147675380886e+08,2025-03-01 00:00:07.000 UTC,2025-03-31 23:59:52.000 UTC,30,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,meteora,508631,515957,1.024588e+06,2.3070505686611533e+08,2.2798841890021375e+08,4.5869347576632905e+08,2025-03-01 00:00:07.000 UTC,2025-03-31 23:59:39.000 UTC,30,0
JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,zerofi,468521,452499,921020,1.8541834048653606e+08,1.8543267884679413e+08,3.7085101933333015e+08,2025-03-01 03:10:42.000 UTC,2025-03-31 23:59:33.000 UTC,30,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,248091,251892,499983,1.8397039148851204e+08,1.8144350387490153e+08,3.654138953634136e+08,2025-03-01 00:00:09.000 UTC,2025-03-31 23:59:56.000 UTC,30,0
CniPCE4b3s8gSUPhUiyMjXnytrEqUrMfSsnbBjLCpump,raydium,653293,591954,1.245247e+06,1.7858254235224396e+08,1.7814735636339563e+08,3.567298987156396e+08,2025-03-02 22:01:08.000 UTC,2025-03-31 23:59:56.000 UTC,29,0
So11111111111111111111111111111111111111112,phoenix,277838,290089,567927,391.54817338801075,3.491396348848391e+08,3.491400264330125e+08,2025-03-01 00:00:02.000 UTC,2025-03-31 23:59:58.000 UTC,30,0
HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,meteora,118705,131139,249844,1.426267073895035e+08,1.4839866038268277e+08,2.910253677721863e+08,2025-03-01 01:53:40.000 UTC,2025-03-31 23:59:57.000 UTC,30,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,jupiterz,20162,15382,35544,1.477992614241048e+08,1.357715183708692e+08,2.8357077979497397e+08,2025-03-01 00:03:19.000 UTC,2025-03-31 23:59:21.000 UTC,30,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,stabble,6.305359e+06,5.685608e+06,1.1990967e+07,1.4122156202912414e+08,1.4061219995172054e+08,2.818337619808447e+08,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,solfi,245764,247007,492771,1.3584468256321388e+08,1.3590889676838708e+08,2.7175357933160096e+08,2025-03-01 00:00:00.000 UTC,2025-03-11 15:41:09.000 UTC,10,1
2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,whirlpool,15128,15677,30805,1.3201630696011259e+08,1.3303811516251762e+08,2.650544221226302e+08,2025-03-10 22:36:37.000 UTC,2025-03-31 23:59:29.000 UTC,21,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,meteora,189356,158308,347664,1.4797100447946587e+08,1.1157298195262851e+08,2.595439864320944e+08,2025-03-01 00:00:20.000 UTC,2025-03-31 23:59:58.000 UTC,30,0
JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,whirlpool,448615,497678,946293,1.2725667670957033e+08,1.3051935281412116e+08,2.5777602952369148e+08,2025-03-01 00:00:06.000 UTC,2025-03-31 23:59:49.000 UTC,30,0
FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump,raydium,385038,375326,760364,1.2874210646777073e+08,1.2855248320957333e+08,2.5729458967734405e+08,2025-03-01 00:00:07.000 UTC,2025-03-31 23:59:55.000 UTC,30,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,stabble,361019,456497,817516,1.2171269585631138e+08,1.2225822512512928e+08,2.4397092098144066e+08,2025-03-01 00:00:13.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,whirlpool,753756,795946,1.549702e+06,1.1500074482286389e+08,1.1126349755642416e+08,2.2626424237928805e+08,2025-03-01 00:00:02.000 UTC,2025-03-31 23:59:54.000 UTC,30,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,meteora,121787,119989,241776,1.1078923551008594e+08,1.1123944566366509e+08,2.2202868117375103e+08,2025-03-01 00:00:07.000 UTC,2025-03-31 23:59:46.000 UTC,30,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,meteora,466472,780435,1.246907e+06,1.1044295488931033e+08,1.1038334609990783e+08,2.2082630098921818e+08,2025-03-01 00:00:08.000 UTC,2025-03-31 23:59:30.000 UTC,30,0
3MadWqcN9cSrULn8ikDnan9mF3znoQmBPXtVy6BfSTDB,raydium,336988,300193,637181,1.0623368575661929e+08,1.0610020914751439e+08,2.1233389490413368e+08,2025-03-07 06:15:54.000 UTC,2025-03-31 23:59:55.000 UTC,24,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,raydium,1.233533e+06,1.225249e+06,2.458782e+06,1.0574863509340332e+08,1.0379257426519224e+08,2.0954120935859555e+08,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
9gyfbPVwwZx4y1hotNSLcqXCQNpNqqz6ZRvo8yTLpump,raydium,437404,381059,818463,9.935085059539117e+07,9.916621476462853e+07,1.9851706536001968e+08,2025-03-12 03:31:55.000 UTC,2025-03-31 23:59:26.000 UTC,19,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,solfi,168729,173297,342026,9.698415686631152e+07,9.710878394508544e+07,1.9409294081139696e+08,2025-03-01 00:00:06.000 UTC,2025-03-31 23:59:56.000 UTC,30,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,phoenix,58097,109570,167667,9.13605325024462e+07,9.092462251502599e+07,1.822851550174722e+08,2025-03-01 00:00:27.000 UTC,2025-03-31 23:59:52.000 UTC,30,0
4TBi66vi32S7J8X1A6eWfaLHYmUXu7CStcEmsJQdpump,pumpswap,306670,271894,578564,8.335555126067846e+07,8.30257760401019e+07,1.6638132730078036e+08,2025-03-26 09:50:10.000 UTC,2025-03-31 23:59:58.000 UTC,5,0
jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,whirlpool,61701,62709,124410,8.759783342091824e+07,7.68544388164837e+07,1.6445227223740196e+08,2025-03-01 00:00:22.000 UTC,2025-03-31 23:59:41.000 UTC,30,0
4TBi66vi32S7J8X1A6eWfaLHYmUXu7CStcEmsJQdpump,meteora,210005,186012,396017,7.071130241940267e+07,7.210584228310232e+07,1.42817144702505e+08,2025-03-26 09:52:55.000 UTC,2025-03-31 23:59:59.000 UTC,5,0
CniPCE4b3s8gSUPhUiyMjXnytrEqUrMfSsnbBjLCpump,meteora,256679,270227,526906,6.638472980798575e+07,7.0274871381211e+07,1.3665960118919677e+08,2025-03-03 02:20:15.000 UTC,2025-03-31 23:59:52.000 UTC,28,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,zerofi,118190,132423,250613,6.6548047815805145e+07,6.6501248790132634e+07,1.3304929660593778e+08,2025-03-01 03:13:43.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,raydium,166972,188155,355127,6.606058511242953e+07,6.5394460442541435e+07,1.3145504555497096e+08,2025-03-01 00:00:04.000 UTC,2025-03-31 23:57:25.000 UTC,30,0
61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,jupiterz,13454,11369,24823,5.419419898181757e+07,6.408507535488606e+07,1.1827927433670363e+08,2025-03-01 00:00:31.000 UTC,2025-03-31 23:59:31.000 UTC,30,0
USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,jupiterz,2934,3246,6180,4.958416287258346e+07,5.394608968591578e+07,1.0353025255849925e+08,2025-03-01 00:29:42.000 UTC,2025-03-31 23:44:22.000 UTC,30,0
4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,raydium,383996,364379,748375,5.1106851029612765e+07,5.212647674525163e+07,1.032333277748644e+08,2025-03-01 00:00:01.000 UTC,2025-03-31 23:59:28.000 UTC,30,0
HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,whirlpool,251954,242064,494018,5.0909684950114876e+07,5.187675390373271e+07,1.027864388538476e+08,2025-03-01 00:00:05.000 UTC,2025-03-31 23:59:19.000 UTC,30,0
61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,raydium,120770,128915,249685,5.033980443322225e+07,5.16003503478811e+07,1.0194015478110334e+08,2025-03-01 00:00:07.000 UTC,2025-03-31 23:59:44.000 UTC,30,0
34HDZNbUkTyTrgYKy2ox43yp2f8PJ5hoM7xsrfNApump,pumpswap,258486,229710,488196,5.100303556477604e+07,5.090695201351523e+07,1.0190998757829127e+08,2025-03-21 19:41:42.000 UTC,2025-03-31 23:59:52.000 UTC,10,0
USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,whirlpool,73814,85735,159549,4.9897316758819595e+07,5.048500084293588e+07,1.0038231760175547e+08,2025-03-01 00:00:45.000 UTC,2025-03-31 23:59:30.000 UTC,30,0
USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,lifinity,45864,50426,96290,4.930592938877264e+07,4.931449333778176e+07,9.86204227265544e+07,2025-03-01 00:00:07.000 UTC,2025-03-31 23:59:14.000 UTC,30,0
6AJcP7wuLwmRYLBNbi825wgguaPsWzPBEHcHndpRpump,raydium,137122,132029,269151,4.9028655238251686e+07,4.886514270589372e+07,9.789379794414541e+07,2025-03-01 00:00:04.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,266293,156927,423220,4.840822223164215e+07,4.8786376675057225e+07,9.719459890669937e+07,2025-03-01 00:00:06.000 UTC,2025-03-31 23:59:39.000 UTC,30,0
FUAfBo2jgks6gB4Z4LfZkqSZgzNucisEHqnNebaRxM1P,meteora,39999,52032,92031,4.391325894328231e+07,4.972359812319627e+07,9.363685706647858e+07,2025-03-01 00:01:25.000 UTC,2025-03-31 23:59:17.000 UTC,30,0
63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9,raydium,218522,190283,408805,4.5018099379312396e+07,4.495477001468011e+07,8.997286939399251e+07,2025-03-01 00:00:06.000 UTC,2025-03-31 23:59:20.000 UTC,30,0
FtUEW73K6vEYHfbkfpdBZfWpxgQar2HipGdbutEhpump,raydium,305342,268965,574307,4.478295052891076e+07,4.434275671103433e+07,8.912570723994508e+07,2025-03-06 19:43:30.000 UTC,2025-03-31 23:59:59.000 UTC,25,0
7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,jupiterz,6986,5706,12692,4.179726498707845e+07,4.469691891408331e+07,8.649418390116176e+07,2025-03-01 00:00:09.000 UTC,2025-03-31 23:50:19.000 UTC,30,0
KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,whirlpool,388030,384929,772959,4.285536478563019e+07,4.333856889638927e+07,8.619393368201946e+07,2025-03-01 00:00:09.000 UTC,2025-03-31 23:59:38.000 UTC,30,0
DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,meteora,218641,235366,454007,4.1189627359366894e+07,4.309569660397822e+07,8.428532396334511e+07,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:23.000 UTC,30,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,phoenix,5915,18768,24683,3.034462412334439e+07,5.249501029601132e+07,8.283963441935572e+07,2025-03-01 00:00:29.000 UTC,2025-03-31 23:51:47.000 UTC,30,0
2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,whirlpool,295180,360047,655227,4.094204260796451e+07,4.097471178265818e+07,8.191675439062269e+07,2025-03-01 00:00:10.000 UTC,2025-03-31 23:59:38.000 UTC,30,0
FWAr6oWa6CHg6WUcXu8CqkmsdbhtEqL8t31QTonppump,raydium,196190,183465,379655,3.9517160297778636e+07,3.9363560726734035e+07,7.888072102451268e+07,2025-03-13 04:47:52.000 UTC,2025-03-31 23:59:54.000 UTC,18,0
2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,raydium,111738,118438,230176,3.884171727758849e+07,3.914841112372633e+07,7.799012840131482e+07,2025-03-01 00:00:02.000 UTC,2025-03-31 23:56:01.000 UTC,30,0
orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,whirlpool,271849,253176,525025,3.88130999585126e+07,3.8546820875635326e+07,7.735992083414793e+07,2025-03-01 00:00:54.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,zerofi,276974,225435,502409,3.811170708914708e+07,3.8094377703475684e+07,7.620608479262277e+07,2025-03-01 00:00:07.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,zerofi,287105,247487,534592,3.7449280121888384e+07,3.747714382805599e+07,7.492642394994438e+07,2025-03-01 00:00:05.000 UTC,2025-03-31 23:59:23.000 UTC,30,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,zerofi,43649,43389,87038,3.691803692953869e+07,3.6911820800110444e+07,7.382985772964913e+07,2025-03-01 00:00:17.000 UTC,2025-03-31 23:55:03.000 UTC,30,0
3iQL8BFS2vE7mww4ehAqQHAsbmRNCrPxizWAT2Zfyr9y,meteora,133219,131971,265190,3.566694418057179e+07,3.759382599888632e+07,7.326077017945811e+07,2025-03-01 00:00:09.000 UTC,2025-03-31 23:56:50.000 UTC,30,0
DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,zerofi,290306,265288,555594,3.6104893089558624e+07,3.611668633009953e+07,7.222157941965815e+07,2025-03-01 00:00:00.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,whirlpool,221466,241914,463380,3.519437644084898e+07,3.675092157060283e+07,7.194529801145181e+07,2025-03-01 00:00:07.000 UTC,2025-03-31 23:59:58.000 UTC,30,0
6pKHwNCpzgZuC9o5FzvCZkYSUGfQddhUYtMyDbEVpump,raydium,198917,176351,375268,3.570008487582808e+07,3.5634192798425e+07,7.133427767425308e+07,2025-03-01 00:00:20.000 UTC,2025-03-31 23:57:28.000 UTC,30,0
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,meteora,103306,528435,631741,3.579722557090299e+07,3.532205514669929e+07,7.111928071760228e+07,2025-03-01 00:00:03.000 UTC,2025-03-31 23:59:53.000 UTC,30,0
A8C3xuqscfmyLrte3VmTqrAq8kgMASius9AFNANwpump,raydium,211388,116600,327988,3.434545598357396e+07,3.480537408054902e+07,6.915083006412297e+07,2025-03-01 00:00:09.000 UTC,2025-03-31 23:59:31.000 UTC,30,0
C3DwDjT17gDvvCYC2nsdGHxDHVmQRdhKfpAdqQ29pump,pumpswap,156727,146543,303270,3.421336712639201e+07,3.393732885662709e+07,6.81506959830191e+07,2025-03-25 01:07:20.000 UTC,2025-03-31 23:59:52.000 UTC,6,0
ukHH6c7mMyiWCf1b9pnWe25TSpkDDt3H5pQZgZ74J82,raydium,69822,73556,143378,3.30292113442733e+07,3.403047075878911e+07,6.7059682103062406e+07,2025-03-01 00:00:04.000 UTC,2025-03-31 23:56:41.000 UTC,30,0
5LJMJyR8MtAkbtpf8kFUV7S9oFG3xaGDdcnFxYt9pump,raydium,173627,157346,330973,3.3191196126296908e+07,3.2899347596585732e+07,6.609054372288264e+07,2025-03-01 00:00:01.000 UTC,2025-03-31 23:59:58.000 UTC,30,0
9zNQRsGLjNKwCUU5Gq5LR8beUCPzQMVMqKAi3SSZh54u,meteora,18728,20503,39231,3.220891647798079e+07,3.2826833224284932e+07,6.5035749702265725e+07,2025-03-01 00:00:13.000 UTC,2025-03-31 23:58:14.000 UTC,30,0
C7heQqfNzdMbUFQwcHkL9FvdwsFsDRBnfwZDDyWYCLTZ,raydium,107459,96174,203633,3.1254010966120426e+07,3.1292088906157542e+07,6.254609987227797e+07,2025-03-01 00:00:04.000 UTC,2025-03-31 23:59:59.000 UTC,30,0
3MadWqcN9cSrULn8ikDnan9mF3znoQmBPXtVy6BfSTDB,meteora,73317,79079,152396,2.89622867467086e+07,3.1363188430254944e+07,6.0325475176963545e+07,2025-03-07 06:21:12.000 UTC,2025-03-31 23:51:44.000 UTC,24,0
6NcdiK8B5KK2DzKvzvCfqi8EHaEqu48fyEzC8Mm9pump,raydium,54945,46869,101814,3.007532983711308e+07,3.014418953734381e+07,6.021951937445689e+07,2025-03-01 00:00:04.000 UTC,2025-03-31 23:59:40.000 UTC,30,0
MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5,raydium,53804,55877,109681,3.0611310351086445e+07,2.9559976330282867e+07,6.017128668136931e+07,2025-03-01 00:02:07.000 UTC,2025-03-31 23:59:54.000 UTC,30,0
HeLp6NuQkmYB4pYWo2zYs22mESHXPQYzXbB8n4V98jwC,jupiterz,5587,4878,10465,2.5051725298963167e+07,3.4978836674635895e+07,6.003056197359906e+07,2025-03-01 00:07:55.000 UTC,2025-03-31 23:57:06.000 UTC,30,0
4NBTf8PfLH4oLFnwf3knv46FY9i5oXjDxffCetXRpump,raydium,155837,139104,294941,2.991564520773187e+07,3.0006521577474475e+07,5.992216678520635e+07,2025-03-01 00:00:02.000 UTC,2025-03-31 23:59:54.000 UTC,30,0
HPm64oG8eoCKuPj2MaHc1ruqdZ4Pe71UEGiUET1MtJAu,raydium,82810,75063,157873,3.0103360046044346e+07,2.934142384930441e+07,5.944478389534876e+07,2025-03-01 14:16:02.000 UTC,2025-03-31 23:50:03.000 UTC,30,0
