mint,project,num_buy_swaps,num_sell_swaps,num_total_swaps,buy_volume_usd,sell_volume_usd,total_volume_usd,first_activity_time,last_activity_time,lifespan_days,inactivity_status
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,humidifi,1.387929e+06,1.53786e+06,2.925789e+06,2.197628165887675e+09,2.1980678066536155e+09,4.39569597254129e+09,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
So11111111111111111111111111111111111111112,pumpswap,2.2044756e+07,2.4662117e+07,4.6706873e+07,2.0860892309477248e+09,1.6401133373488903e+09,3.726202568296615e+09,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,meteora,366035,362492,728527,1.824853375236193e+09,1.8651575499283419e+09,3.6900109251645346e+09,2025-11-01 00:00:02.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
So11111111111111111111111111111111111111112,pumpdotfun,1.8927008e+07,2.309147e+07,4.2018478e+07,1.2809490169217134e+09,1.3271498970024874e+09,2.608098913924201e+09,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,jupiterz,412436,444130,856566,1.238456715628615e+09,1.0608971923691982e+09,2.299353907997813e+09,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
So11111111111111111111111111111111111111112,goonfi,4.235074e+06,3.826917e+06,8.061991e+06,1.0540067317027888e+09,1.0536347320952561e+09,2.107641463798045e+09,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,goonfi,3.826917e+06,4.235074e+06,8.061991e+06,1.0536347320952555e+09,1.0540067317027885e+09,2.107641463798044e+09,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
So11111111111111111111111111111111111111112,raydium,1.0084738e+07,1.5572329e+07,2.5657067e+07,9.608486782998122e+08,1.0070309793748089e+09,1.967879657674621e+09,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
So11111111111111111111111111111111111111112,jupiterz,335410,301852,637262,8.594804457030438e+08,9.87338728827235e+08,1.8468191745302787e+09,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,aquifer,1.721166e+06,1.773114e+06,3.49428e+06,8.028996788428519e+08,8.006002701973245e+08,1.6034999490401764e+09,2025-11-01 00:00:01.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,obric,948555,920484,1.869039e+06,7.752269291270341e+08,7.75122379346746e+08,1.5503493084737802e+09,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,alphaq,1.914475e+06,1.789415e+06,3.70389e+06,7.477842938760775e+08,7.478430831886908e+08,1.4956273770647683e+09,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,obric,411498,476428,887926,7.245068668985718e+08,7.246274386237999e+08,1.4491343055223718e+09,2025-11-01 00:00:04.000 UTC,2025-11-30 23:59:32.000 UTC,29,0
So11111111111111111111111111111111111111112,aquifer,1.674111e+06,1.470866e+06,3.144977e+06,7.042720235709722e+08,7.042860118976612e+08,1.4085580354686334e+09,2025-11-01 00:00:02.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
So11111111111111111111111111111111111111112,pancakeswap,5.118122e+06,5.200506e+06,1.0318628e+07,6.467845538410587e+08,6.502448325128697e+08,1.2970293863539286e+09,2025-11-01 00:00:01.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,whirlpool,1.110503e+06,1.142427e+06,2.25293e+06,5.861619563130318e+08,5.812908429089359e+08,1.1674527992219677e+09,2025-11-01 00:00:05.000 UTC,2025-11-30 23:59:45.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,alphaq,1.142821e+06,1.244155e+06,2.386976e+06,5.761799715270921e+08,5.76156676039962e+08,1.1523366475670543e+09,2025-11-01 00:00:07.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,pancakeswap,3.028181e+06,3.063492e+06,6.091673e+06,5.177990206799866e+08,5.1565104881796783e+08,1.0334500694979544e+09,2025-11-01 00:00:02.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,manifest,827695,759905,1.5876e+06,5.139527406673012e+08,5.1405727795758086e+08,1.028010018624882e+09,2025-11-01 00:00:06.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,whirlpool,493526,503470,996996,4.6040903950331384e+08,4.5517711560898817e+08,9.155861551123021e+08,2025-11-01 00:01:18.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,manifest,474967,495588,970555,4.5193564541459817e+08,4.5212392187993306e+08,9.040595672945312e+08,2025-11-01 00:00:06.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,whirlpool,618896,599351,1.218247e+06,4.344945650725836e+08,4.307547147728559e+08,8.652492798454394e+08,2025-11-01 00:00:11.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,solfi,1.039121e+06,1.095192e+06,2.134313e+06,4.2822977763903457e+08,4.284188887144212e+08,8.566486663534558e+08,2025-11-01 00:00:04.000 UTC,2025-11-30 23:59:55.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,zerofi,1.48112e+06,1.597402e+06,3.078522e+06,3.4925651016324115e+08,3.491824154340707e+08,6.984389255973119e+08,2025-11-01 00:00:02.000 UTC,2025-11-30 23:59:50.000 UTC,29,0
METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL,meteora,1.193075e+06,1.248291e+06,2.441366e+06,3.277092964359576e+08,3.2795921410439926e+08,6.556685105403569e+08,2025-11-01 00:00:14.000 UTC,2025-11-30 23:59:09.000 UTC,29,0
27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,meteora,1.232591e+06,1.256563e+06,2.489154e+06,3.1452883264769965e+08,3.1519800494013816e+08,6.297268375878378e+08,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:46.000 UTC,29,0
So11111111111111111111111111111111111111112,lifinity,1.187502e+06,1.00303e+06,2.190532e+06,2.9775648009997463e+08,2.974723851731254e+08,5.952288652731e+08,2025-11-01 00:00:03.000 UTC,2025-11-20 16:36:15.000 UTC,19,1
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,whirlpool,1.061673e+06,1.018305e+06,2.079978e+06,2.5929709389305076e+08,2.561531033778397e+08,5.154501972708905e+08,2025-11-01 00:00:06.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,meteora,604356,614723,1.219079e+06,2.4646104465663365e+08,2.472956554347689e+08,4.9375670009140253e+08,2025-11-01 00:00:16.000 UTC,2025-11-30 23:59:40.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,stabble,1.441074e+06,1.402491e+06,2.843565e+06,2.404047571422509e+08,2.4066282742546108e+08,4.8106758456771195e+08,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,stabble,1.085238e+06,1.148476e+06,2.233714e+06,2.1698517659318224e+08,2.1663788029636666e+08,4.336230568895489e+08,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,lifinity,772634,874411,1.647045e+06,2.0408140854326177e+08,2.042723570847658e+08,4.0835376562802756e+08,2025-11-01 00:00:06.000 UTC,2025-11-20 16:36:15.000 UTC,19,1
AvZZF1YaZDziPY2RCK4oJrRVrbN3mTD9NL24hPeaZeUj,whirlpool,30948,23308,54256,2.088372538547764e+08,1.5358983821715426e+08,3.6242709207193065e+08,2025-11-01 00:01:11.000 UTC,2025-11-30 23:58:35.000 UTC,29,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,whirlpool,912486,810289,1.722775e+06,1.9598654907046154e+08,1.475478894959473e+08,3.435344385664089e+08,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:44.000 UTC,29,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,whirlpool,443065,388966,832031,1.6980333527348903e+08,1.6862613792588943e+08,3.384294731993785e+08,2025-11-01 00:00:05.000 UTC,2025-11-30 23:59:36.000 UTC,29,0
FeR8VBqNRSUD5NtXAj2n3j1dAHkZHfyDktKuLXD4pump,raydium,287080,312514,599594,1.4729131264018574e+08,1.4551739726486215e+08,2.928087099050479e+08,2025-11-01 00:00:10.000 UTC,2025-11-30 23:58:22.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,jupiterz,194251,201297,395548,1.5047132135734248e+08,1.3012633329265082e+08,2.805976546499933e+08,2025-11-01 00:00:18.000 UTC,2025-11-30 23:59:46.000 UTC,29,0
2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,whirlpool,149565,161137,310702,1.38640964158371e+08,1.389377120930955e+08,2.775786762514665e+08,2025-11-01 00:00:12.000 UTC,2025-11-30 23:59:53.000 UTC,29,0
Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,raydium,303182,322990,626172,1.4148366176195866e+08,1.3107995363929512e+08,2.7256361540125376e+08,2025-11-01 00:00:07.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,whirlpool,216675,213297,429972,1.3602636423359182e+08,1.3349682604242313e+08,2.695231902760149e+08,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:32.000 UTC,29,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,humidifi,265688,282793,548481,1.317472289025053e+08,1.3174204269879135e+08,2.6348927160129666e+08,2025-11-01 00:00:02.000 UTC,2025-11-30 23:59:11.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,aquifer,338404,386122,724526,1.2353552258970527e+08,1.2354739963422105e+08,2.470829222239263e+08,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:52.000 UTC,29,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,zerofi,449985,477378,927363,1.2232474483830844e+08,1.2233602317786215e+08,2.446607680161706e+08,2025-11-01 00:00:05.000 UTC,2025-11-30 23:59:36.000 UTC,29,0
pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,solfi,1.125148e+06,1.163123e+06,2.288271e+06,1.2210991186844657e+08,1.2216941552362765e+08,2.4427932739207423e+08,2025-11-01 00:00:06.000 UTC,2025-11-30 23:59:50.000 UTC,29,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,aquifer,389937,396779,786716,1.1857627327599463e+08,1.1945109057808205e+08,2.3802736385407668e+08,2025-11-01 00:00:01.000 UTC,2025-11-30 23:37:09.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,byreal,805061,777917,1.582978e+06,1.1611301003791694e+08,1.1686101242695044e+08,2.3297402246486738e+08,2025-11-01 00:00:19.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,raydium,830798,961401,1.792199e+06,1.1484964438083065e+08,1.1447384145131359e+08,2.2932348583214423e+08,2025-11-01 00:00:02.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,pancakeswap,1.181515e+06,1.158484e+06,2.339999e+06,1.0922122693151341e+08,1.0809459294908029e+08,2.1731581988059372e+08,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,lifinity,370401,444493,814894,1.0682702155890305e+08,1.0692704582237603e+08,2.1375406738127908e+08,2025-11-01 00:00:03.000 UTC,2025-11-20 16:34:57.000 UTC,19,1
oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,meteora,396990,429201,826191,1.0267853018412359e+08,1.0435071419471404e+08,2.0702924437883765e+08,2025-11-01 00:02:31.000 UTC,2025-11-30 23:59:41.000 UTC,29,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,meteora,373262,319468,692730,1.0078834295717414e+08,1.0083471814864518e+08,2.016230611058193e+08,2025-11-01 00:01:30.000 UTC,2025-11-30 23:59:47.000 UTC,29,0
A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,humidifi,195604,199098,394702,9.490688877282198e+07,9.447132941139793e+07,1.893782181842199e+08,2025-11-01 00:00:38.000 UTC,2025-11-30 23:59:53.000 UTC,29,0
So11111111111111111111111111111111111111112,zerofi,53882,52972,106854,9.291719588326648e+07,9.289252419267507e+07,1.8580972007594156e+08,2025-11-01 00:14:59.000 UTC,2025-11-30 23:59:32.000 UTC,29,0
pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,jupiterz,8497,6867,15364,8.143383359882829e+07,1.0383426668903777e+08,1.8526810028786606e+08,2025-11-01 00:04:07.000 UTC,2025-11-30 23:57:53.000 UTC,29,0
METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL,humidifi,309310,292283,601593,9.214854202449274e+07,9.21014919702375e+07,1.8425003399473023e+08,2025-11-01 00:02:12.000 UTC,2025-11-30 23:58:39.000 UTC,29,0
KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,whirlpool,873770,877141,1.750911e+06,8.98042568408479e+07,8.95908380438252e+07,1.793950948846731e+08,2025-11-01 00:00:01.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,alphaq,392908,381316,774224,8.404992352105685e+07,8.404801935480402e+07,1.6809794287586087e+08,2025-11-01 00:00:17.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,phoenix,251067,316540,567607,1.0890077782479692e+08,5.807113787097007e+07,1.66971915695767e+08,2025-11-01 00:00:04.000 UTC,2025-11-30 23:59:14.000 UTC,29,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,solfi,258074,297295,555369,8.226457856444457e+07,8.239521195901287e+07,1.6465979052345744e+08,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:49.000 UTC,29,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,jupiterz,11815,9750,21565,8.042433484177056e+07,8.411443906234391e+07,1.6453877390411448e+08,2025-11-01 00:05:57.000 UTC,2025-11-30 23:59:46.000 UTC,29,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,humidifi,186636,180320,366956,7.801308332320544e+07,7.811437360977222e+07,1.5612745693297768e+08,2025-11-01 00:00:10.000 UTC,2025-11-30 23:57:43.000 UTC,29,0
cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,pancakeswap,1.01507e+06,905887,1.920957e+06,7.695527906476143e+07,7.711050243450333e+07,1.5406578149926478e+08,2025-11-01 00:00:04.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,solfi,182282,175341,357623,7.42983090388515e+07,7.475717565065284e+07,1.4905548468950433e+08,2025-11-01 00:02:01.000 UTC,2025-11-30 23:59:38.000 UTC,29,0
BANKJmvhT8tiJRsBSS1n2HryMBPvT5Ze4HU95DUAmeta,meteora,220442,190563,411005,7.524721635494894e+07,7.252026943998848e+07,1.4776748579493743e+08,2025-11-01 00:00:18.000 UTC,2025-11-30 23:57:31.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,meteora,411446,411227,822673,7.121631767685096e+07,7.023913076854685e+07,1.414554484453978e+08,2025-11-01 00:00:04.000 UTC,2025-11-30 23:59:48.000 UTC,29,0
Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,humidifi,246050,197594,443644,6.966767336084564e+07,6.962109605613506e+07,1.3928876941698068e+08,2025-11-01 00:00:07.000 UTC,2025-11-30 23:59:42.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,pumpswap,136403,138801,275204,7.065982060224253e+07,6.779138020071667e+07,1.384512008029592e+08,2025-11-01 00:00:49.000 UTC,2025-11-30 23:59:38.000 UTC,29,0
oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,whirlpool,151731,146711,298442,6.779068975496778e+07,6.722797035153675e+07,1.3501866010650453e+08,2025-11-01 00:00:29.000 UTC,2025-11-30 23:59:18.000 UTC,29,0
pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,pumpswap,111700,104536,216236,6.58428365540687e+07,6.80608815974587e+07,1.339037181515274e+08,2025-11-01 00:00:49.000 UTC,2025-11-30 23:59:06.000 UTC,29,0
So11111111111111111111111111111111111111112,alphaq,496353,426619,922972,6.3831100994927324e+07,6.38196361075847e+07,1.2765073710251203e+08,2025-11-01 00:00:04.000 UTC,2025-11-30 23:59:44.000 UTC,29,0
Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,tessera,219768,235326,455094,5.49400406059956e+07,6.834833232915094e+07,1.2328837293514654e+08,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:03.000 UTC,29,0
EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,raydium,1.090014e+06,1.047718e+06,2.137732e+06,6.278506010022573e+07,6.005103304133746e+07,1.2283609314156319e+08,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,humidifi,390119,377427,767546,5.931593174848141e+07,5.9293547872875184e+07,1.1860947962135659e+08,2025-11-01 00:00:01.000 UTC,2025-11-30 23:59:22.000 UTC,29,0
CtzPWv73Sn1dMGVU3ZtLv9yWSyUAanBni19YWDaznnkn,whirlpool,294106,292856,586962,5.846360435659422e+07,5.881357476689515e+07,1.1727717912348938e+08,2025-11-01 00:02:00.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,humidifi,150912,157893,308805,5.812151661228463e+07,5.819610155444868e+07,1.1631761816673331e+08,2025-11-01 00:00:09.000 UTC,2025-11-30 23:59:58.000 UTC,29,0
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,meteora,157786,156099,313885,6.650643987659865e+07,4.876865379895616e+07,1.1527509367555481e+08,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:43.000 UTC,29,0
5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,whirlpool,88269,66808,155077,5.9277551108886324e+07,5.405064479350643e+07,1.1332819590239275e+08,2025-11-01 00:00:03.000 UTC,2025-11-30 23:58:35.000 UTC,29,0
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,solfi,249832,328167,577999,5.6394990179751776e+07,5.691105120980331e+07,1.133060413895551e+08,2025-11-01 00:00:15.000 UTC,2025-11-30 23:32:47.000 UTC,29,0
2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,stabble,282396,279300,561696,5.66212922548043e+07,5.657097322054369e+07,1.13192265475348e+08,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:45.000 UTC,29,0
pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn,meteora,226499,234698,461197,5.5875705015418686e+07,5.6537171015629284e+07,1.1241287603104797e+08,2025-11-01 00:00:11.000 UTC,2025-11-30 23:59:46.000 UTC,29,0
Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,byreal,245502,249718,495220,5.564634495602428e+07,5.544856564669024e+07,1.1109491060271452e+08,2025-11-01 00:00:00.000 UTC,2025-11-30 23:59:55.000 UTC,29,0
6FrrzDk5mQARGc1TDYoyVnSyRdds1t4PbtohCD6p3tgG,whirlpool,28417,21689,50106,5.469949084716285e+07,5.523000340632749e+07,1.0992949425349034e+08,2025-11-01 00:10:29.000 UTC,2025-11-30 23:58:44.000 UTC,29,0
JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,meteora,484624,485079,969703,5.436727492099391e+07,5.424596081569717e+07,1.0861323573669109e+08,2025-11-01 00:00:13.000 UTC,2025-11-30 23:59:32.000 UTC,29,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,humidifi,227351,223378,450729,5.207423198363551e+07,5.206858417799659e+07,1.0414281616163209e+08,2025-11-01 00:00:02.000 UTC,2025-11-30 23:59:50.000 UTC,29,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,105033,110871,215904,5.179502179483403e+07,5.180490939179353e+07,1.0359993118662757e+08,2025-11-01 00:00:18.000 UTC,2025-11-30 23:59:54.000 UTC,29,0
So11111111111111111111111111111111111111112,obric,508986,472127,981113,5.061551244817417e+07,5.059949050323233e+07,1.0121500295140651e+08,2025-11-01 00:00:03.000 UTC,2025-11-30 23:59:59.000 UTC,29,0
9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,meteora,303916,296614,600530,4.8521430389072865e+07,4.911164947664678e+07,9.763307986571965e+07,2025-11-01 00:00:02.000 UTC,2025-11-30 23:59:57.000 UTC,29,0
HNg5PYJmtqcmzXrv6S9zP1CDKk5BgDuyFBxbvNApump,raydium,122000,134967,256967,4.9662804271436386e+07,4.624410596893073e+07,9.590691024036711e+07,2025-11-01 00:03:00.000 UTC,2025-11-30 23:59:06.000 UTC,29,0
JDzPbXboQYWVmdxXS3LbvjM52RtsV1QaSv2AzoCiai2o,meteora,127685,129939,257624,4.795844696294453e+07,4.788722901841179e+07,9.584567598135632e+07,2025-11-01 00:00:27.000 UTC,2025-11-30 23:59:48.000 UTC,29,0
So11111111111111111111111111111111111111112,manifest,126301,191652,317953,2.1530175246416185e+07,7.300530553083585e+07,9.453548077725203e+07,2025-11-01 00:00:12.000 UTC,2025-11-30 23:59:44.000 UTC,29,0
METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,meteora,125782,110984,236766,4.647642660036581e+07,4.650647686985612e+07,9.298290347022194e+07,2025-11-01 00:00:12.000 UTC,2025-11-30 23:59:15.000 UTC,29,0
jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,whirlpool,35335,36403,71738,4.670042386796291e+07,4.36209633880229e+07,9.032138725598581e+07,2025-11-01 00:02:00.000 UTC,2025-11-30 23:59:35.000 UTC,29,0
Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,meteora,317121,324141,641262,4.322764008754061e+07,4.386943539585007e+07,8.709707548339069e+07,2025-11-01 00:00:04.000 UTC,2025-11-30 23:58:58.000 UTC,29,0
