precision,recall,f1,roc_auc,pr_auc,predicted_positive_rate,true_positive_rate,brier_score,ece,train_source/year,test_source/year,label_source,model,n_train,n_test,xgboost_status
0.8103614036621073,0.4476943505552873,0.5767538061987777,0.4650615221664234,0.816119157027687,0.45651870324189525,0.8263341645885287,0.2780788660127506,0.3312679593782033,Dune 2024 weak labels,Dune 2025 RugCheck labels,RugCheck external validation target; model scores trained from weak Dune labels,rule_baseline,66096.0,100250.0,existing score; see rugcheck_external_validation_summary.json
0.745398773006135,0.029333655239014968,0.05644599303135889,0.4689624553231061,0.8053375441430555,0.032518703241895264,0.8263341645885287,0.6962649229928867,0.7266499116905292,Dune 2024 weak labels,Dune 2025 RugCheck labels,RugCheck external validation target; model scores trained from weak Dune labels,old_weak_token_logistic,66096.0,100250.0,existing score; see rugcheck_external_validation_summary.json
0.7107438016528925,0.0031144374698213423,0.0062016994579522375,0.46999661811826066,0.8129520530489555,0.0036209476309226932,0.8263341645885287,0.8229521806759009,0.8229926865331954,Dune 2024 weak labels,Dune 2025 RugCheck labels,RugCheck external validation target; model scores trained from weak Dune labels,old_weak_xgboost_token,66096.0,100250.0,existing score; see rugcheck_external_validation_summary.json
0.7776180698151951,0.04571463061323033,0.08635275339185954,0.4683681479366465,0.8075425267092422,0.0485785536159601,0.8263341645885287,0.7040833811975158,0.729401422070765,Dune 2024 weak labels,Dune 2025 RugCheck labels,RugCheck external validation target; model scores trained from weak Dune labels,graphsage_direct,66096.0,100250.0,existing score; see rugcheck_external_validation_summary.json
0.7074626865671642,0.0028609367455335586,0.00569882777276826,0.46970590456097455,0.8128349953127767,0.003341645885286783,0.8263341645885287,0.8229247937411583,0.8229958904976339,Dune 2024 weak labels,Dune 2025 RugCheck labels,RugCheck external validation target; model scores trained from weak Dune labels,old_weak_xgboost_token_graphsage,66096.0,100250.0,existing score; see rugcheck_external_validation_summary.json
,,,,,,,,,Dune 2024 RugCheck labels,Dune 2025 RugCheck labels,RugCheck supervised retraining,rugcheck_supervised_temporal,,,skipped: too_few_class_examples_min_per_year_10
